"id_zone";"INSEE_C";"LIBGEO";"EPCI";"DEP";"REG";"loypredm2";"lwr.IPm2";"upr.IPm2";"TYPPRED";"nbobs_com";"nbobs_mail";"R2_adj"
"3031";"95394";"Méry-sur-Oise";"249500455";"95";"11";17,7781137841109;15,0764451926601;20,9639159418472;"commune";518;991;0,857623338806845
"3044";"95252";"Franconville";"200058485";"95";"11";18,4081920513142;15,7580584538012;21,5040155861541;"commune";4761;4761;0,85931188409812
"3059";"95078";"Boissy-l'Aillerie";"200035970";"95";"11";16,3315961050951;13,6736346524797;19,5062277235547;"commune";155;11403;0,8712280491826
"3059";"95271";"Génicourt";"249500430";"95";"11";17,4273107305493;14,6341289569856;20,7536205394815;"maille";5;11403;0,8712280491826
"3059";"95127";"Cergy";"249500109";"95";"11";18,4859725636576;15,5345623606836;21,9981209441206;"commune";11217;11403;0,8712280491826
"3059";"95510";"Puiseux-Pontoise";"249500109";"95";"11";17,4273107305493;14,6341289569856;20,7536205394815;"maille";26;11403;0,8712280491826
"391";"95447";"Neuilly-en-Vexin";"200035970";"95";"11";15,0070630543104;12,4225601708591;18,129269524035;"maille";24;475;0,851338120644617
"391";"95459";"Nucourt";"200035970";"95";"11";15,0070630543104;12,4225601708591;18,129269524035;"maille";7;475;0,851338120644617
"391";"95303";"Le Heaulme";"200035970";"95";"11";15,0070630543104;12,4225601708591;18,129269524035;"maille";7;475;0,851338120644617
"391";"95298";"Haravilliers";"200035970";"95";"11";15,0070630543104;12,4225601708591;18,129269524035;"maille";4;475;0,851338120644617
"525";"95287";"Grisy-les-Plâtres";"200035970";"95";"11";16,4187408873445;14,2498945107498;18,9176875746272;"maille";52;1901;0,880983399370483
"525";"95341";"Livilliers";"249500430";"95";"11";16,4187408873445;14,2498945107498;18,9176875746272;"maille";9;1901;0,880983399370483
"525";"95627";"Vallangoujard";"249500430";"95";"11";16,4187408873445;14,2498945107498;18,9176875746272;"maille";23;1901;0,880983399370483
"525";"95213";"Épiais-Rhus";"249500430";"95";"11";16,4187408873445;14,2498945107498;18,9176875746272;"maille";17;1901;0,880983399370483
"525";"95476";"Osny";"249500109";"95";"11";18,0925073294003;15,7127195004693;20,8327286345706;"commune";1792;1901;0,880983399370483
"525";"95102";"Bréançon";"200035970";"95";"11";16,4187408873445;14,2498945107498;18,9176875746272;"maille";8;1901;0,880983399370483
"624";"95541";"Saint-Clair-sur-Epte";"249500513";"95";"11";11,3055089207566;9,43903566748389;13,5410582669594;"maille";78;484;0,815645621664478
"637";"95523";"La Roche-Guyon";"249500513";"95";"11";13,0645451123962;10,9531174040969;15,5829918275133;"maille";50;690;0,83943207908522
"637";"95101";"Bray-et-Lû";"249500513";"95";"11";13,0645451123962;10,9531174040969;15,5829918275133;"maille";43;690;0,83943207908522
"637";"95012";"Amenucourt";"249500513";"95";"11";13,0645451123962;10,9531174040969;15,5829918275133;"maille";3;690;0,83943207908522
"685";"95480";"Parmain";"249500455";"95";"11";17,4678955371213;14,5164578844384;21,0194096194001;"commune";248;634;0,821077382642048
"685";"95446";"Nesles-la-Vallée";"249500430";"95";"11";15,961099007775;13,2490477784092;19,2283012180808;"maille";91;634;0,821077382642048
"685";"95258";"Frouville";"249500430";"95";"11";15,961099007775;13,2490477784092;19,2283012180808;"maille";22;634;0,821077382642048
"685";"95023";"Arronville";"249500430";"95";"11";15,961099007775;13,2490477784092;19,2283012180808;"maille";13;634;0,821077382642048
"685";"95059";"Berville";"200035970";"95";"11";15,961099007775;13,2490477784092;19,2283012180808;"maille";15;634;0,821077382642048
"720";"95211";"Ennery";"249500430";"95";"11";16,3508501489161;13,7182897337679;19,4886028638264;"commune";114;6020;0,874366927404272
"720";"95500";"Pontoise";"249500109";"95";"11";17,7934447111851;15,0120451324776;21,0901760483682;"commune";5906;6020;0,874366927404272
"783";"95607";"Taverny";"200058485";"95";"11";18,0525885912185;15,557182420672;20,9482633828829;"commune";2424;2424;0,890565849609682
"798";"95306";"Herblay-sur-Seine";"200058485";"95";"11";19,5908631515971;16,7431740628103;22,9228889089255;"commune";2420;2420;0,887443794427431
"83";"95370";"Marines";"200035970";"95";"11";15,124373225876;12,5496089212895;18,2273939299847;"commune";344;554;0,84289213881768
"83";"95142";"Chars";"200035970";"95";"11";14,5356612856752;12,1298205081547;17,4186789383925;"commune";188;554;0,84289213881768
"83";"95110";"Brignancourt";"200035970";"95";"11";14,4568196862363;12,0227928189753;17,3836178155287;"maille";9;554;0,84289213881768
"83";"95054";"Le Bellay-en-Vexin";"200035970";"95";"11";14,4568196862363;12,0227928189753;17,3836178155287;"maille";2;554;0,84289213881768
"83";"95438";"Moussy";"200035970";"95";"11";14,4568196862363;12,0227928189753;17,3836178155287;"maille";3;554;0,84289213881768
