"id_zone";"INSEE_C";"LIBGEO";"EPCI";"DEP";"REG";"loypredm2";"lwr.IPm2";"upr.IPm2";"TYPPRED";"nbobs_com";"nbobs_mail";"R2_adj"
"330";"95323";"Jouy-le-Moutier";"249500109";"95";"11";15,317885185537;11,8123229653413;19,8637987841805;"maille";75;722;0,829861308122168
"355";"95395";"Le Mesnil-Aubry";"200055655";"95";"11";13,8104387403873;10,7737909658844;17,7029811331905;"maille";3;480;0,849969742761698
"355";"95028";"Attainville";"200056380";"95";"11";13,8104387403873;10,7737909658844;17,7029811331905;"maille";25;480;0,849969742761698
"355";"95351";"Louvres";"200055655";"95";"11";14,7526641387232;11,4926557731254;18,9374069393869;"commune";117;480;0,849969742761698
"355";"95214";"Épinay-Champlâtreux";"200073013";"95";"11";13,8104387403873;10,7737909658844;17,7029811331905;"maille";0;480;0,849969742761698
"355";"95492";"Le Plessis-Gassot";"200055655";"95";"11";13,8104387403873;10,7737909658844;17,7029811331905;"maille";3;480;0,849969742761698
"355";"95612";"Le Thillay";"200055655";"95";"11";13,8104387403873;10,7737909658844;17,7029811331905;"maille";35;480;0,849969742761698
"355";"95682";"Villiers-le-Sec";"200073013";"95";"11";13,8104387403873;10,7737909658844;17,7029811331905;"maille";0;480;0,849969742761698
"355";"95056";"Belloy-en-France";"200073013";"95";"11";13,8104387403873;10,7737909658844;17,7029811331905;"maille";23;480;0,849969742761698
"355";"95241";"Fontenay-en-Parisis";"200055655";"95";"11";13,8104387403873;10,7737909658844;17,7029811331905;"maille";45;480;0,849969742761698
"355";"95280";"Goussainville";"200055655";"95";"11";15,5282697340159;12,1203462964011;19,8944118456378;"commune";229;480;0,849969742761698
"355";"95212";"Épiais-lès-Louvres";"200055655";"95";"11";13,8104387403873;10,7737909658844;17,7029811331905;"maille";0;480;0,849969742761698
"431";"95523";"La Roche-Guyon";"249500513";"95";"11";11,8130266718677;9,55812483330567;14,5998929271146;"maille";8;484;0,834736152684761
"431";"95301";"Haute-Isle";"249500513";"95";"11";11,8130266718677;9,55812483330567;14,5998929271146;"maille";2;484;0,834736152684761
"431";"95651";"Vétheuil";"249500513";"95";"11";11,8130266718677;9,55812483330567;14,5998929271146;"maille";29;484;0,834736152684761
"592";"95313";"L'Isle-Adam";"249500455";"95";"11";17,4952671709249;13,3368877531568;22,9502099025758;"commune";152;622;0,830830009799178
"592";"95058";"Bernes-sur-Oise";"249500489";"95";"11";15,1285715027183;11,5163307936829;19,873836538145;"maille";15;622;0,830830009799178
"592";"95116";"Bruyères-sur-Oise";"249500489";"95";"11";15,1285715027183;11,5163307936829;19,873836538145;"maille";60;622;0,830830009799178
"592";"95134";"Champagne-sur-Oise";"249500489";"95";"11";15,1285715027183;11,5163307936829;19,873836538145;"maille";53;622;0,830830009799178
"592";"95487";"Persan";"249500489";"95";"11";15,1285715027183;11,5163307936829;19,873836538145;"maille";95;622;0,830830009799178
"592";"95052";"Beaumont-sur-Oise";"249500489";"95";"11";15,1285715027183;11,5163307936829;19,873836538145;"maille";55;622;0,830830009799178
"664";"95139";"La Chapelle-en-Vexin";"249500513";"95";"11";10,1844672464247;8,25957278851156;12,5579585953608;"maille";3;480;0,845914274098286
"664";"95554";"Saint-Gervais";"249500513";"95";"11";10,1844672464247;8,25957278851156;12,5579585953608;"maille";14;480;0,845914274098286
"664";"95119";"Buhy";"249500513";"95";"11";10,1844672464247;8,25957278851156;12,5579585953608;"maille";7;480;0,845914274098286
"664";"95541";"Saint-Clair-sur-Epte";"249500513";"95";"11";10,1844672464247;8,25957278851156;12,5579585953608;"maille";20;480;0,845914274098286
"80";"95110";"Brignancourt";"200035970";"95";"11";12,8090156845056;9,93039170098733;16,5220957789206;"maille";5;489;0,788335691752231
"80";"95141";"Charmont";"249500513";"95";"11";12,8090156845056;9,93039170098733;16,5220957789206;"maille";1;489;0,788335691752231
"80";"95102";"Bréançon";"200035970";"95";"11";12,8090156845056;9,93039170098733;16,5220957789206;"maille";6;489;0,788335691752231
"80";"95150";"Chaussy";"249500513";"95";"11";12,8090156845056;9,93039170098733;16,5220957789206;"maille";21;489;0,788335691752231
"80";"95355";"Magny-en-Vexin";"249500513";"95";"11";12,5921035632153;9,75532578532197;16,253795684129;"commune";235;489;0,788335691752231
"80";"95270";"Genainville";"249500513";"95";"11";12,8090156845056;9,93039170098733;16,5220957789206;"maille";10;489;0,788335691752231
"80";"95370";"Marines";"200035970";"95";"11";13,4514253486223;10,410190589076;17,3811269218673;"commune";104;489;0,788335691752231
